region,deployment_type,model_full,is_available,model,version,gdpr_region,global_deployment,usable_in_gdpr
italynorth,provisioned-global,"o1, 2024-12-17",True,o1,2024-12-17,True,True,False
italynorth,standard-global,"o1, 2024-12-17",True,o1,2024-12-17,True,True,False
italynorth,standard-global,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,True,True,False
italynorth,standard-global,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,True,True,False
italynorth,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,True,True,False
italynorth,standard-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,True,True,False
italynorth,standard-global,"text-embedding-3-large, 1",True,text-embedding-3-large,1,True,True,False
italynorth,standard-global,"text-embedding-3-small, 1",True,text-embedding-3-small,1,True,True,False
italynorth,standard-global,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,True,True,False
japaneast,standard-models,"dall-e-3, 3.0",False,dall-e-3,3.0,False,False,False
japaneast,global-batch,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,True,False
japaneast,provisioned-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
japaneast,standard-chat-completions,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo, 0125",False,gpt-35-turbo,0125,False,False,False
japaneast,standard-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo, 0301",False,gpt-35-turbo,0301,False,False,False
japaneast,global-batch,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,True,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,False,False
japaneast,global-batch,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,True,False
japaneast,provisioned-models,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
japaneast,standard-chat-completions,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
japaneast,standard-models,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
japaneast,standard-chat-completions,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
japaneast,standard-models,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
japaneast,standard-gpt-35-turbo,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
japaneast,standard-models,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
japaneast,provisioned-models,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
japaneast,standard-chat-completions,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
japaneast,standard-gpt-4,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
japaneast,standard-models,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
japaneast,global-batch,"gpt-4, 0613",True,gpt-4,0613,False,True,False
japaneast,provisioned-models,"gpt-4, 0613",False,gpt-4,0613,False,False,False
japaneast,standard-chat-completions,"gpt-4, 0613",False,gpt-4,0613,False,False,False
japaneast,standard-gpt-4,"gpt-4, 0613",False,gpt-4,0613,False,False,False
japaneast,standard-models,"gpt-4, 0613",False,gpt-4,0613,False,False,False
japaneast,provisioned-models,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
japaneast,standard-chat-completions,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
japaneast,standard-gpt-4,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
japaneast,standard-models,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
japaneast,global-batch,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
japaneast,provisioned-models,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,False,False
japaneast,standard-chat-completions,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
japaneast,standard-global,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
japaneast,standard-gpt-4,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
japaneast,standard-models,"gpt-4, turbo-2024-04-09",False,gpt-4,turbo-2024-04-09,False,False,False
japaneast,standard-chat-completions,"gpt-4, vision-preview",True,gpt-4,vision-preview,False,False,False
japaneast,standard-gpt-4,"gpt-4, vision-preview",True,gpt-4,vision-preview,False,False,False
japaneast,standard-models,"gpt-4, vision-preview",True,gpt-4,vision-preview,False,False,False
japaneast,provisioned-models,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
japaneast,standard-chat-completions,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
japaneast,standard-gpt-4,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
japaneast,standard-models,"gpt-4-32k, 0613",False,gpt-4-32k,0613,False,False,False
japaneast,standard-global,"gpt-4.1, 2025-04-14",False,gpt-4.1,2025-04-14,False,True,False
japaneast,standard-global,"gpt-4.5-preview, 2025-02-27",False,gpt-4.5-preview,2025-02-27,False,True,False
japaneast,global-batch,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
japaneast,provisioned-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
japaneast,provisioned-models,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,False,False
japaneast,standard-chat-completions,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
japaneast,standard-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
japaneast,standard-gpt-4,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
japaneast,standard-models,"gpt-4o, 2024-05-13",False,gpt-4o,2024-05-13,False,False,False
japaneast,global-batch,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
japaneast,provisioned-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
japaneast,provisioned-models,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,False,False
japaneast,standard-chat-completions,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
japaneast,standard-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
japaneast,standard-gpt-4,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
japaneast,standard-models,"gpt-4o, 2024-08-06",False,gpt-4o,2024-08-06,False,False,False
japaneast,global-batch,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
japaneast,provisioned-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
japaneast,provisioned-models,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
japaneast,standard-chat-completions,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
japaneast,standard-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
japaneast,standard-models,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
japaneast,standard-global,"gpt-4o-audio-preview, 2024-12-17",False,gpt-4o-audio-preview,2024-12-17,False,True,False
japaneast,global-batch,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
japaneast,provisioned-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
japaneast,provisioned-models,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,False,False
japaneast,standard-chat-completions,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
japaneast,standard-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
japaneast,standard-gpt-4,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
japaneast,standard-models,"gpt-4o-mini, 2024-07-18",False,gpt-4o-mini,2024-07-18,False,False,False
japaneast,standard-global,"gpt-4o-mini-audio-preview, 2024-12-17",False,gpt-4o-mini-audio-preview,2024-12-17,False,True,False
japaneast,standard-global,"gpt-4o-mini-realtime-preview, 2024-12-17",False,gpt-4o-mini-realtime-preview,2024-12-17,False,True,False
japaneast,standard-global,"gpt-4o-realtime-preview, 2024-12-17",False,gpt-4o-realtime-preview,2024-12-17,False,True,False
japaneast,provisioned-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
japaneast,provisioned-models,"o1, 2024-12-17",True,o1,2024-12-17,False,False,False
japaneast,standard-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
japaneast,standard-chat-completions,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,False,False
japaneast,standard-global,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,True,False
japaneast,standard-models,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,False,False
japaneast,standard-chat-completions,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,False,False
japaneast,standard-global,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,True,False
japaneast,standard-models,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,False,False
japaneast,global-batch,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,True,False
japaneast,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
japaneast,provisioned-models,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,False,False
japaneast,standard-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
japaneast,standard-embeddings,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
japaneast,standard-global,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,True,False
japaneast,standard-models,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,False,False
japaneast,standard-embeddings,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,False,False
japaneast,standard-global,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,True,False
japaneast,standard-models,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,False,False
japaneast,standard-embeddings,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
japaneast,standard-models,"text-embedding-ada-002, 1",False,text-embedding-ada-002,1,False,False,False
japaneast,standard-embeddings,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
japaneast,standard-global,"text-embedding-ada-002, 2",False,text-embedding-ada-002,2,False,True,False
japaneast,standard-models,"text-embedding-ada-002, 2",True,text-embedding-ada-002,2,False,False,False
japaneast,standard-models,"tts, 001",False,tts,001,False,False,False
japaneast,standard-models,"tts-hd, 001",False,tts-hd,001,False,False,False
japaneast,standard-models,"whisper, 001",False,whisper,001,False,False,False
koreacentral,global-batch,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,True,False
koreacentral,provisioned-models,"gpt-35-turbo, 0125",False,gpt-35-turbo,0125,False,False,False
koreacentral,global-batch,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,True,False
koreacentral,global-batch,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,True,False
koreacentral,provisioned-models,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
koreacentral,provisioned-models,"gpt-4, 0125-preview",False,gpt-4,0125-preview,False,False,False
koreacentral,global-batch,"gpt-4, 0613",True,gpt-4,0613,False,True,False
koreacentral,provisioned-models,"gpt-4, 0613",True,gpt-4,0613,False,False,False
koreacentral,provisioned-models,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
koreacentral,global-batch,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
koreacentral,provisioned-models,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,False,False
koreacentral,standard-global,"gpt-4, turbo-2024-04-09",True,gpt-4,turbo-2024-04-09,False,True,False
koreacentral,provisioned-models,"gpt-4-32k, 0613",True,gpt-4-32k,0613,False,False,False
koreacentral,standard-global,"gpt-4.1, 2025-04-14",False,gpt-4.1,2025-04-14,False,True,False
koreacentral,standard-global,"gpt-4.5-preview, 2025-02-27",False,gpt-4.5-preview,2025-02-27,False,True,False
koreacentral,global-batch,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
koreacentral,provisioned-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
koreacentral,provisioned-models,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,False,False
koreacentral,standard-global,"gpt-4o, 2024-05-13",True,gpt-4o,2024-05-13,False,True,False
koreacentral,global-batch,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
koreacentral,provisioned-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
koreacentral,provisioned-models,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,False,False
koreacentral,standard-global,"gpt-4o, 2024-08-06",True,gpt-4o,2024-08-06,False,True,False
koreacentral,global-batch,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
koreacentral,provisioned-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
koreacentral,provisioned-models,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,False,False
koreacentral,standard-global,"gpt-4o, 2024-11-20",True,gpt-4o,2024-11-20,False,True,False
koreacentral,standard-global,"gpt-4o-audio-preview, 2024-12-17",False,gpt-4o-audio-preview,2024-12-17,False,True,False
koreacentral,global-batch,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
koreacentral,provisioned-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
koreacentral,provisioned-models,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,False,False
koreacentral,standard-global,"gpt-4o-mini, 2024-07-18",True,gpt-4o-mini,2024-07-18,False,True,False
koreacentral,standard-global,"gpt-4o-mini-audio-preview, 2024-12-17",False,gpt-4o-mini-audio-preview,2024-12-17,False,True,False
koreacentral,standard-global,"gpt-4o-mini-realtime-preview, 2024-12-17",False,gpt-4o-mini-realtime-preview,2024-12-17,False,True,False
koreacentral,standard-global,"gpt-4o-realtime-preview, 2024-12-17",False,gpt-4o-realtime-preview,2024-12-17,False,True,False
koreacentral,provisioned-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
koreacentral,provisioned-models,"o1, 2024-12-17",False,o1,2024-12-17,False,False,False
koreacentral,standard-global,"o1, 2024-12-17",True,o1,2024-12-17,False,True,False
koreacentral,standard-global,"o1-mini, 2024-09-12",False,o1-mini,2024-09-12,False,True,False
koreacentral,standard-global,"o1-preview, 2024-09-12",False,o1-preview,2024-09-12,False,True,False
koreacentral,global-batch,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,True,False
koreacentral,provisioned-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
koreacentral,provisioned-models,"o3-mini, 2025-01-31",False,o3-mini,2025-01-31,False,False,False
koreacentral,standard-global,"o3-mini, 2025-01-31",True,o3-mini,2025-01-31,False,True,False
koreacentral,standard-global,"text-embedding-3-large, 1",True,text-embedding-3-large,1,False,True,False
koreacentral,standard-global,"text-embedding-3-small, 1",True,text-embedding-3-small,1,False,True,False
koreacentral,standard-global,"text-embedding-ada-002, 2",False,text-embedding-ada-002,2,False,True,False
northcentralus,standard-models,"dall-e-3, 3.0",False,dall-e-3,3.0,False,False,False
northcentralus,global-batch,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,True,False
northcentralus,provisioned-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
northcentralus,standard-chat-completions,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
northcentralus,standard-models,"gpt-35-turbo, 0125",True,gpt-35-turbo,0125,False,False,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo, 0301",False,gpt-35-turbo,0301,False,False,False
northcentralus,global-batch,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,True,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo, 0613",True,gpt-35-turbo,0613,False,False,False
northcentralus,global-batch,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,True,False
northcentralus,provisioned-models,"gpt-35-turbo, 1106",True,gpt-35-turbo,1106,False,False,False
northcentralus,standard-chat-completions,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
northcentralus,standard-models,"gpt-35-turbo, 1106",False,gpt-35-turbo,1106,False,False,False
northcentralus,standard-chat-completions,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
northcentralus,standard-models,"gpt-35-turbo-16k, 0613",True,gpt-35-turbo-16k,0613,False,False,False
northcentralus,standard-gpt-35-turbo,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
northcentralus,standard-models,"gpt-35-turbo-instruct, 0914",False,gpt-35-turbo-instruct,0914,False,False,False
northcentralus,provisioned-models,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
northcentralus,standard-chat-completions,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
northcentralus,standard-gpt-4,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
northcentralus,standard-models,"gpt-4, 0125-preview",True,gpt-4,0125-preview,False,False,False
northcentralus,global-batch,"gpt-4, 0613",True,gpt-4,0613,False,True,False
northcentralus,provisioned-models,"gpt-4, 0613",True,gpt-4,0613,False,False,False
northcentralus,standard-chat-completions,"gpt-4, 0613",True,gpt-4,0613,False,False,False
northcentralus,standard-gpt-4,"gpt-4, 0613",False,gpt-4,0613,False,False,False
northcentralus,standard-models,"gpt-4, 0613",True,gpt-4,0613,False,False,False
northcentralus,provisioned-models,"gpt-4, 1106-preview",True,gpt-4,1106-preview,False,False,False
northcentralus,standard-chat-completions,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
northcentralus,standard-gpt-4,"gpt-4, 1106-preview",False,gpt-4,1106-preview,False,False,False
